{'outOfRailTime': 0.2806015345455888, 'outOfRailVelocity': 16.13480890055026, 'apogeeTime': 25.065817552032605, 'apogeeAltitude': 2673.41521003055, 'apogeeX': 484.77515788110844, 'apogeeY': 66.50415976223242, 'impactTime': 183.99545498663701, 'impactX': 751.2603766357377, 'impactY': 52.16696671511411, 'impactVelocity': -9.437972330431213, 'initialStaticMargin': 1.6927187630919942, 'outOfRailStaticMargin': 1.7407379404377754, 'finalStaticMargin': 2.4730595727321036, 'numberOfEvents': 2, 'executionTime': 2.046875, 'maxVelocity': 214.5946254149264, 'drogueTriggerTime': 23.580952380952382, 'drogueInflatedTime': 24.03641659506704, 'drogueInflatedVelocity': 21.43661658536545}
{'outOfRailTime': 0.35884578847679577, 'outOfRailVelocity': 14.684493113030824, 'apogeeTime': 25.42637337003899, 'apogeeAltitude': 2571.1742182907724, 'apogeeX': 560.499620262484, 'apogeeY': 142.57193574940933, 'impactTime': 180.41012482814054, 'impactX': 712.7659758543241, 'impactY': 204.98876394459293, 'impactVelocity': -9.376611653908453, 'initialStaticMargin': 2.249347775556969, 'outOfRailStaticMargin': 2.292876664490478, 'finalStaticMargin': 2.968587275364732, 'numberOfEvents': 2, 'executionTime': 1.734375, 'maxVelocity': 198.79698093420268, 'drogueTriggerTime': 24.361904761904764, 'drogueInflatedTime': 26.17483944258385, 'drogueInflatedVelocity': 25.307879750803732}
{'outOfRailTime': 0.33567025289805524, 'outOfRailVelocity': 16.005836357660375, 'apogeeTime': 26.579103559439258, 'apogeeAltitude': 2918.5545686711985, 'apogeeX': 663.7462341754646, 'apogeeY': 101.6673439899969, 'impactTime': 211.52011174457976, 'impactX': 1061.6968707621227, 'impactY': 204.97437248392183, 'impactVelocity': -8.800354944782292, 'initialStaticMargin': 1.959220271366437, 'outOfRailStaticMargin': 2.008258322094934, 'finalStaticMargin': 2.8153416417692356, 'numberOfEvents': 2, 'executionTime': 1.6875, 'maxVelocity': 223.06079447844445, 'drogueTriggerTime': 24.980952380952385, 'drogueInflatedTime': 25.301624332726234, 'drogueInflatedVelocity': 27.896981731052623}
{'outOfRailTime': 0.3391051049044611, 'outOfRailVelocity': 13.588446935886754, 'apogeeTime': 26.606505149782738, 'apogeeAltitude': 2793.123742525984, 'apogeeX': 736.851795704749, 'apogeeY': 201.53519175138317, 'impactTime': 192.23099437581334, 'impactX': 1292.9234955890397, 'impactY': 330.2616181594582, 'impactVelocity': -8.898864283512578, 'initialStaticMargin': 2.4466918276106493, 'outOfRailStaticMargin': 2.4835459831219264, 'finalStaticMargin': 3.145841949222279, 'numberOfEvents': 2, 'executionTime': 1.46875, 'maxVelocity': 208.69707869111656, 'drogueTriggerTime': 25.08571428571429, 'drogueInflatedTime': 26.148306123746046, 'drogueInflatedVelocity': 30.98632003770721}
{'outOfRailTime': 0.2802499244291795, 'outOfRailVelocity': 18.750762832079428, 'apogeeTime': 28.565751037394232, 'apogeeAltitude': 3682.357676198034, 'apogeeX': 421.6450040354357, 'apogeeY': 132.2930046184593, 'impactTime': 219.3481536187153, 'impactX': 1387.6557921184608, 'impactY': 280.26990502979845, 'impactVelocity': -9.440302018904235, 'initialStaticMargin': 1.181707041880538, 'outOfRailStaticMargin': 1.2265586563925066, 'finalStaticMargin': 1.95437899253775, 'numberOfEvents': 2, 'executionTime': 1.9375, 'maxVelocity': 262.2100709747557, 'drogueTriggerTime': 27.22857142857143, 'drogueInflatedTime': 28.936686748659124, 'drogueInflatedVelocity': 16.560326689828578}
{'outOfRailTime': 0.3124756144504761, 'outOfRailVelocity': 16.770375901132898, 'apogeeTime': 26.36963267603009, 'apogeeAltitude': 2932.41855475548, 'apogeeX': 511.42786400682485, 'apogeeY': 189.1638650416244, 'impactTime': 205.33886224059987, 'impactX': 878.9593885697004, 'impactY': 308.0781244501616, 'impactVelocity': -8.63416782040012, 'initialStaticMargin': 2.0920822104782055, 'outOfRailStaticMargin': 2.1445866919271785, 'finalStaticMargin': 2.9609397850877075, 'numberOfEvents': 2, 'executionTime': 1.6875, 'maxVelocity': 224.05570726058033, 'drogueTriggerTime': 24.82857142857143, 'drogueInflatedTime': 25.831598569067776, 'drogueInflatedVelocity': 21.781463133495635}
{'outOfRailTime': 0.2698050118963839, 'outOfRailVelocity': 17.776365508015747, 'apogeeTime': 29.551331266945674, 'apogeeAltitude': 4042.3476694497012, 'apogeeX': 821.7873885365046, 'apogeeY': 295.9758571137387, 'impactTime': 265.66637159880975, 'impactX': 2143.6948811844654, 'impactY': 479.4005408246121, 'impactVelocity': -8.872527628737275, 'initialStaticMargin': 0.8567356802797952, 'outOfRailStaticMargin': 0.9044907332782234, 'finalStaticMargin': 1.8647201239558173, 'numberOfEvents': 2, 'executionTime': 2.46875, 'maxVelocity': 288.68030071215566, 'drogueTriggerTime': 28.28571428571429, 'drogueInflatedTime': 30.448622521596118, 'drogueInflatedVelocity': 30.409842390080723}
{'outOfRailTime': 0.36376900564261977, 'outOfRailVelocity': 15.192834085043357, 'apogeeTime': 27.61965031972875, 'apogeeAltitude': 3024.5805410155945, 'apogeeX': 727.2014604990078, 'apogeeY': 216.23710673374856, 'impactTime': 218.67910733437068, 'impactX': 959.0578554041524, 'impactY': 68.34307771650708, 'impactVelocity': -8.288369668157628, 'initialStaticMargin': 3.635244394790275, 'outOfRailStaticMargin': 3.680047913518837, 'finalStaticMargin': 4.434218120078249, 'numberOfEvents': 2, 'executionTime': 1.984375, 'maxVelocity': 218.8472260920718, 'drogueTriggerTime': 26.323809523809526, 'drogueInflatedTime': 26.601846042415918, 'drogueInflatedVelocity': 30.69781966213784}
{'outOfRailTime': 0.26853771712404884, 'outOfRailVelocity': 17.26450456482815, 'apogeeTime': 27.461809369497225, 'apogeeAltitude': 3330.114016286616, 'apogeeX': 451.55791827375003, 'apogeeY': 89.55471247101887, 'impactTime': 212.98357602459876, 'impactX': 1231.9257128554668, 'impactY': 220.94465077974525, 'impactVelocity': -8.469062554519551, 'initialStaticMargin': 2.656544886354456, 'outOfRailStaticMargin': 2.699660946418768, 'finalStaticMargin': 3.4211905354755503, 'numberOfEvents': 2, 'executionTime': 1.8125, 'maxVelocity': 247.1996941847576, 'drogueTriggerTime': 25.87619047619048, 'drogueInflatedTime': 26.547772672943136, 'drogueInflatedVelocity': 18.490550278181175}
{'outOfRailTime': 0.28786320196311793, 'outOfRailVelocity': 17.371087043480152, 'apogeeTime': 32.49474109864719, 'apogeeAltitude': 4756.090954041585, 'apogeeX': 1220.6880158071922, 'apogeeY': 739.0069801566538, 'impactTime': 283.39398316451894, 'impactX': 2286.2127377592055, 'impactY': 889.4736432202762, 'impactVelocity': -9.381927567644773, 'initialStaticMargin': 1.0074203943753366, 'outOfRailStaticMargin': 1.0526510393740227, 'finalStaticMargin': 2.018194489580593, 'numberOfEvents': 2, 'executionTime': 2.78125, 'maxVelocity': 305.69458816042226, 'drogueTriggerTime': 30.60952380952381, 'drogueInflatedTime': 30.875063350072583, 'drogueInflatedVelocity': 46.01046531559749}
{'outOfRailTime': 0.3351708057566473, 'outOfRailVelocity': 15.214706270983912, 'apogeeTime': 24.696485258766305, 'apogeeAltitude': 2543.4772651379403, 'apogeeX': 561.9869614108587, 'apogeeY': 260.1543367445778, 'impactTime': 179.78878071466488, 'impactX': 789.926364163585, 'impactY': 157.30429836373528, 'impactVelocity': -9.212103260672409, 'initialStaticMargin': 1.8960565950993473, 'outOfRailStaticMargin': 1.9519124055387458, 'finalStaticMargin': 2.8540507469718532, 'numberOfEvents': 2, 'executionTime': 1.453125, 'maxVelocity': 206.3636005228038, 'drogueTriggerTime': 23.304761904761907, 'drogueInflatedTime': 24.664065294449653, 'drogueInflatedVelocity': 25.58680966450251}
{'outOfRailTime': 0.29863326779411975, 'outOfRailVelocity': 18.636661375636027, 'apogeeTime': 31.08900081283626, 'apogeeAltitude': 4326.127263350744, 'apogeeX': 946.1242052866264, 'apogeeY': 291.8569157973283, 'impactTime': 261.35479114877046, 'impactX': 1846.778132598903, 'impactY': 140.98731008565127, 'impactVelocity': -9.77396133307316, 'initialStaticMargin': 2.4660633802500618, 'outOfRailStaticMargin': 2.4898944673318213, 'finalStaticMargin': 2.9251145003542143, 'numberOfEvents': 2, 'executionTime': 2.40625, 'maxVelocity': 289.8081849604072, 'drogueTriggerTime': 29.714285714285715, 'drogueInflatedTime': 30.558611127244923, 'drogueInflatedVelocity': 32.21601340397996}
{'outOfRailTime': 0.3402543619951115, 'outOfRailVelocity': 14.751332521640048, 'apogeeTime': 26.813428605932934, 'apogeeAltitude': 2911.447234623801, 'apogeeX': 482.91331411255914, 'apogeeY': 157.41976414600794, 'impactTime': 204.99022348933767, 'impactX': 709.9726547534216, 'impactY': -14.183048589431145, 'impactVelocity': -7.876357341318384, 'initialStaticMargin': 2.8364228138895076, 'outOfRailStaticMargin': 2.8753374742033317, 'finalStaticMargin': 3.5234014640005062, 'numberOfEvents': 2, 'executionTime': 1.859375, 'maxVelocity': 213.15304741222522, 'drogueTriggerTime': 25.552380952380954, 'drogueInflatedTime': 27.432196833983447, 'drogueInflatedVelocity': 20.947650670011857}
{'outOfRailTime': 0.303778555239101, 'outOfRailVelocity': 17.00524824559654, 'apogeeTime': 27.15414560408578, 'apogeeAltitude': 3135.3439665999667, 'apogeeX': 629.9623464816736, 'apogeeY': 257.6137695592207, 'impactTime': 203.71927684830612, 'impactX': 1049.9992051047266, 'impactY': 189.93495880878552, 'impactVelocity': -8.980996777300296, 'initialStaticMargin': 3.3425350574313866, 'outOfRailStaticMargin': 3.391105651223496, 'finalStaticMargin': 4.14041893202374, 'numberOfEvents': 2, 'executionTime': 1.734375, 'maxVelocity': 229.64405743852706, 'drogueTriggerTime': 25.85714285714286, 'drogueInflatedTime': 26.881203100096833, 'drogueInflatedVelocity': 25.939206312612754}
{'outOfRailTime': 0.3019101974740556, 'outOfRailVelocity': 16.16791358164865, 'apogeeTime': 28.560953333977643, 'apogeeAltitude': 3494.871685827231, 'apogeeX': 1114.5522075643426, 'apogeeY': 450.04376710899135, 'impactTime': 227.2426328439742, 'impactX': 1580.3508305998691, 'impactY': 344.00805910109557, 'impactVelocity': -8.420660729003584, 'initialStaticMargin': 3.303056991436426, 'outOfRailStaticMargin': 3.3377010933187594, 'finalStaticMargin': 3.9500054857070217, 'numberOfEvents': 2, 'executionTime': 1.9375, 'maxVelocity': 248.2515735493363, 'drogueTriggerTime': 27.390476190476193, 'drogueInflatedTime': 28.99935512976335, 'drogueInflatedVelocity': 43.261734460804796}
{'outOfRailTime': 0.2683955739052829, 'outOfRailVelocity': 18.055604387517082, 'apogeeTime': 27.52097884221927, 'apogeeAltitude': 3378.098294120602, 'apogeeX': 610.5036787932925, 'apogeeY': 268.85327099661635, 'impactTime': 217.64074373278973, 'impactX': 973.6931007359445, 'impactY': 364.8393118452067, 'impactVelocity': -8.936759375547826, 'initialStaticMargin': 2.423392764823665, 'outOfRailStaticMargin': 2.463164117302224, 'finalStaticMargin': 3.0804167108253684, 'numberOfEvents': 2, 'executionTime': 1.921875, 'maxVelocity': 247.71042778494922, 'drogueTriggerTime': 26.07619047619048, 'drogueInflatedTime': 27.272362989775445, 'drogueInflatedVelocity': 24.402797593624193}
{'outOfRailTime': 0.30594833364724927, 'outOfRailVelocity': 16.371173551687118, 'apogeeTime': 27.003961358340643, 'apogeeAltitude': 3106.444592974851, 'apogeeX': 404.6051239183048, 'apogeeY': 38.021299215592634, 'impactTime': 217.83324428676556, 'impactX': 786.8399737228344, 'impactY': -5.257514727298318, 'impactVelocity': -8.687927531042696, 'initialStaticMargin': 1.7351993209004204, 'outOfRailStaticMargin': 1.770311936114556, 'finalStaticMargin': 2.3593297562224365, 'numberOfEvents': 2, 'executionTime': 1.609375, 'maxVelocity': 232.77815941974842, 'drogueTriggerTime': 25.304761904761907, 'drogueInflatedTime': 26.239796254122997, 'drogueInflatedVelocity': 16.4951178856107}
{'outOfRailTime': 0.323437966166343, 'outOfRailVelocity': 15.933593448867443, 'apogeeTime': 27.088230466778345, 'apogeeAltitude': 3034.5312459231927, 'apogeeX': 555.0929451137844, 'apogeeY': 136.45664639158204, 'impactTime': 195.8388384828567, 'impactX': 795.9953597545265, 'impactY': 196.12409555605691, 'impactVelocity': -9.659098693010211, 'initialStaticMargin': 1.7285264156999496, 'outOfRailStaticMargin': 1.7637575306384479, 'finalStaticMargin': 2.353737062380997, 'numberOfEvents': 2, 'executionTime': 1.609375, 'maxVelocity': 227.48439412091673, 'drogueTriggerTime': 25.63809523809524, 'drogueInflatedTime': 25.939737983522146, 'drogueInflatedVelocity': 23.70272823822521}
{'outOfRailTime': 0.3092469801103093, 'outOfRailVelocity': 15.311790944535126, 'apogeeTime': 28.889312260528804, 'apogeeAltitude': 3491.720572408316, 'apogeeX': 1059.8045084550656, 'apogeeY': 475.50757681615573, 'impactTime': 216.78509871184323, 'impactX': 1517.3933118032983, 'impactY': 329.0768756112925, 'impactVelocity': -9.171408011986742, 'initialStaticMargin': 1.918285796709678, 'outOfRailStaticMargin': 1.9588273610835352, 'finalStaticMargin': 2.7300554836323387, 'numberOfEvents': 2, 'executionTime': 1.78125, 'maxVelocity': 246.52370315803165, 'drogueTriggerTime': 27.514285714285716, 'drogueInflatedTime': 28.19512880629452, 'drogueInflatedVelocity': 41.907523728939175}
{'outOfRailTime': 0.3063885918820255, 'outOfRailVelocity': 15.974513738029293, 'apogeeTime': 28.404326969636877, 'apogeeAltitude': 3493.6905416677964, 'apogeeX': 662.7428743483694, 'apogeeY': 260.5451113631058, 'impactTime': 226.45570636182322, 'impactX': 1120.716996534248, 'impactY': 78.98085826266072, 'impactVelocity': -8.755335452985012, 'initialStaticMargin': 2.6491286469846274, 'outOfRailStaticMargin': 2.695632024735267, 'finalStaticMargin': 3.574120428970006, 'numberOfEvents': 2, 'executionTime': 2.09375, 'maxVelocity': 250.2681699007286, 'drogueTriggerTime': 27.26666666666667, 'drogueInflatedTime': 28.697491830509232, 'drogueInflatedVelocity': 25.60863704145519}
{'outOfRailTime': 0.2718637344365503, 'outOfRailVelocity': 19.61758665829443, 'apogeeTime': 29.255480140452352, 'apogeeAltitude': 3942.408763319343, 'apogeeX': 631.7322021791887, 'apogeeY': 326.4487805212599, 'impactTime': 238.86152755349053, 'impactX': 1274.216724507522, 'impactY': 213.2394822968975, 'impactVelocity': -10.081690464905286, 'initialStaticMargin': 1.725022631133395, 'outOfRailStaticMargin': 1.763526593732106, 'finalStaticMargin': 2.418631608112905, 'numberOfEvents': 2, 'executionTime': 2.40625, 'maxVelocity': 282.43843745250336, 'drogueTriggerTime': 28.000000000000004, 'drogueInflatedTime': 29.753468000895047, 'drogueInflatedVelocity': 24.603418717096993}
{'outOfRailTime': 0.3334193878611349, 'outOfRailVelocity': 16.39799240773277, 'apogeeTime': 24.3105313280121, 'apogeeAltitude': 2470.7728374270046, 'apogeeX': 601.1540330121762, 'apogeeY': 259.2975934070973, 'impactTime': 180.58990866057317, 'impactX': 731.7588041802356, 'impactY': 344.3021281622475, 'impactVelocity': -8.510535465768587, 'initialStaticMargin': 3.275882312059857, 'outOfRailStaticMargin': 3.3202438414069633, 'finalStaticMargin': 3.9438479426093056, 'numberOfEvents': 2, 'executionTime': 1.609375, 'maxVelocity': 201.26061947910415, 'drogueTriggerTime': 22.923809523809528, 'drogueInflatedTime': 24.315592244642566, 'drogueInflatedVelocity': 27.821274167618544}
{'outOfRailTime': 0.262280363187843, 'outOfRailVelocity': 19.25502067521062, 'apogeeTime': 28.620995864206062, 'apogeeAltitude': 3745.8149666736163, 'apogeeX': 805.9246614678209, 'apogeeY': 387.52371275510376, 'impactTime': 237.71281139287944, 'impactX': 1403.6618607817375, 'impactY': 512.9273736528377, 'impactVelocity': -9.076253842360233, 'initialStaticMargin': 1.636691378250407, 'outOfRailStaticMargin': 1.6767006018749253, 'finalStaticMargin': 2.314490205544662, 'numberOfEvents': 2, 'executionTime': 2.078125, 'maxVelocity': 268.25764524014755, 'drogueTriggerTime': 27.46666666666667, 'drogueInflatedTime': 28.928540897943293, 'drogueInflatedVelocity': 31.07830205795505}
{'outOfRailTime': 0.2822994618036879, 'outOfRailVelocity': 18.2287512105724, 'apogeeTime': 31.55067702883089, 'apogeeAltitude': 4532.669637905328, 'apogeeX': 806.3440647780295, 'apogeeY': 273.7303077436201, 'impactTime': 292.50524001813113, 'impactX': 1859.1783784296285, 'impactY': 152.08461558155037, 'impactVelocity': -8.076348930685128, 'initialStaticMargin': 2.4183697998932274, 'outOfRailStaticMargin': 2.4553743676700344, 'finalStaticMargin': 3.21019865760524, 'numberOfEvents': 2, 'executionTime': 2.71875, 'maxVelocity': 302.1474084702186, 'drogueTriggerTime': 30.161904761904765, 'drogueInflatedTime': 31.28329494666562, 'drogueInflatedVelocity': 26.846078201664874}
{'outOfRailTime': 0.2699029216199561, 'outOfRailVelocity': 19.218546998545907, 'apogeeTime': 29.99501986007229, 'apogeeAltitude': 4236.226365482829, 'apogeeX': 967.470884324066, 'apogeeY': 199.99959451418533, 'impactTime': 286.5900257639203, 'impactX': 1938.0773198212437, 'impactY': 198.3570096203562, 'impactVelocity': -7.198768127381888, 'initialStaticMargin': 2.0367700146991568, 'outOfRailStaticMargin': 2.0843383018784274, 'finalStaticMargin': 2.984479237441901, 'numberOfEvents': 2, 'executionTime': 2.59375, 'maxVelocity': 299.0502019654623, 'drogueTriggerTime': 28.666666666666668, 'drogueInflatedTime': 30.148279250516755, 'drogueInflatedVelocity': 31.88174515869848}
{'outOfRailTime': 0.33892102018344744, 'outOfRailVelocity': 15.356876255362657, 'apogeeTime': 21.99603280423749, 'apogeeAltitude': 1909.5739242538439, 'apogeeX': 330.36705551378685, 'apogeeY': 39.950015880282656, 'impactTime': 147.79308599720784, 'impactX': 605.6211035844453, 'impactY': 170.8457587556465, 'impactVelocity': -9.491893488172341, 'initialStaticMargin': 3.502029442842704, 'outOfRailStaticMargin': 3.55211209474468, 'finalStaticMargin': 4.167478509524497, 'numberOfEvents': 2, 'executionTime': 1.28125, 'maxVelocity': 170.2988635260666, 'drogueTriggerTime': 20.79047619047619, 'drogueInflatedTime': 21.13093619864281, 'drogueInflatedVelocity': 17.55480588652136}
{'outOfRailTime': 0.35131909395579913, 'outOfRailVelocity': 14.009274336088483, 'apogeeTime': 23.286891068780523, 'apogeeAltitude': 2111.4239663511485, 'apogeeX': 579.5783333522327, 'apogeeY': 241.2012598935108, 'impactTime': 156.76987274204814, 'impactX': 637.7891188676562, 'impactY': 173.5968191115475, 'impactVelocity': -9.771485874929416, 'initialStaticMargin': 1.8193853540385625, 'outOfRailStaticMargin': 1.8481178038193669, 'finalStaticMargin': 2.259313513341149, 'numberOfEvents': 2, 'executionTime': 1.390625, 'maxVelocity': 178.5780199000911, 'drogueTriggerTime': 21.923809523809524, 'drogueInflatedTime': 23.170421690573402, 'drogueInflatedVelocity': 29.351504195926488}
{'outOfRailTime': 0.34876105157886694, 'outOfRailVelocity': 14.106945207068042, 'apogeeTime': 24.22793144113737, 'apogeeAltitude': 2309.930647868278, 'apogeeX': 639.0346683236412, 'apogeeY': 291.1795978026153, 'impactTime': 165.2175959326724, 'impactX': 762.7153032929418, 'impactY': 176.61889477860458, 'impactVelocity': -9.421538237200423, 'initialStaticMargin': 1.847799216593165, 'outOfRailStaticMargin': 1.8865609396026644, 'finalStaticMargin': 2.4917863624560352, 'numberOfEvents': 2, 'executionTime': 1.359375, 'maxVelocity': 191.17660077083005, 'drogueTriggerTime': 22.723809523809525, 'drogueInflatedTime': 23.44283526186911, 'drogueInflatedVelocity': 31.477089448503097}
{'outOfRailTime': 0.3269214139573189, 'outOfRailVelocity': 15.258687164187771, 'apogeeTime': 23.550045555010747, 'apogeeAltitude': 2233.453513004129, 'apogeeX': 426.2489202645671, 'apogeeY': 155.31868273391603, 'impactTime': 145.91862690545716, 'impactX': 497.6749671771967, 'impactY': 100.91496414526188, 'impactVelocity': -10.028040853108266, 'initialStaticMargin': 3.0035246472405595, 'outOfRailStaticMargin': 3.0443815744475495, 'finalStaticMargin': 3.5973876147185515, 'numberOfEvents': 2, 'executionTime': 1.3125, 'maxVelocity': 185.87629040906714, 'drogueTriggerTime': 22.07619047619048, 'drogueInflatedTime': 22.946825117234187, 'drogueInflatedVelocity': 21.004590159731382}
{'outOfRailTime': 0.26234590274215436, 'outOfRailVelocity': 19.007682571419753, 'apogeeTime': 29.686482162473688, 'apogeeAltitude': 4121.252163243092, 'apogeeX': 675.1108879601262, 'apogeeY': 284.0185532104579, 'impactTime': 278.3735441271933, 'impactX': 1526.4334680805894, 'impactY': 143.25717540194378, 'impactVelocity': -7.646463661402875, 'initialStaticMargin': 2.4727252211324102, 'outOfRailStaticMargin': 2.5129308443206244, 'finalStaticMargin': 3.2551473580270227, 'numberOfEvents': 2, 'executionTime': 2.421875, 'maxVelocity': 292.0231683895942, 'drogueTriggerTime': 28.361904761904764, 'drogueInflatedTime': 29.349301699174458, 'drogueInflatedVelocity': 24.202132751079183}
